form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
신격호	PS_NAME	3	3	1	2	신격호	3	PS_NAME	1	17466
신다운	PS_NAME	3	3	2	1	신다운	3	PS_NAME	1	17466
신대리	LCP_COUNTY	3	3	0	3	신대리	3	LCP_COUNTY	1	919
신동해빌딩	AF_BUILDING	5	3	3	0	신동해빌딩	3	AF_BUILDING	1	447
신디	PS_CHARACTER	2	2	2	0	신디	3	PS_CHARACTER	2	969
신라면	CV_FOOD	3	3	2	1	신라면	3	CV_FOOD	1	360
신라호텔	OGG_HOTEL	4	2	1	1	신라호텔	3	OGG_HOTEL	2	56
신소율	PS_NAME	3	3	3	0	신소율	3	PS_NAME	1	17466
신승훈	PS_NAME	3	3	2	1	신승훈	3	PS_NAME	1	17466
신화넷	OGG_MEDIA	3	3	2	1	신화넷	3	OGG_MEDIA	1	1194
심상정	PS_NAME	3	3	2	1	심상정	3	PS_NAME	1	17466
심슨	AFA_VIDEO	2	1	1	0	심슨	3	AFA_VIDEO	2	2287
심은경	PS_NAME	3	3	3	0	심은경	3	PS_NAME	1	17466
시그널	AFA_VIDEO	3	3	3	0	시그널	3	AFA_VIDEO	1	2287
시안	LCP_CITY	2	2	2	0	시안	3	LCP_CITY	2	1262
시안	PS_NAME	2	1	1	0	시안	3	PS_NAME	2	17466
시에라리온	LCP_COUNTRY	5	2	1	1	시에라리온	3	LCP_COUNTRY	2	3705
시에라리온	LCP_CAPITALCITY	5	1	1	0	시에라리온	3	LCP_CAPITALCITY	2	738
시저	PS_NAME	2	3	3	0	시저	3	PS_NAME	1	17466
시즌5	QT_ORDER	3	2	2	0	시즌5	3	QT_ORDER	2	2633
시즌5	QT_OTHERS	3	1	0	1	시즌5	3	QT_OTHERS	2	1946
시청	OGG_POLITICS	2	2	2	0	시청	3	OGG_POLITICS	2	4492
시티헌터	AFA_VIDEO	4	2	1	1	시티헌터	3	AFA_VIDEO	2	2287
신라호텔	AF_BUILDING	4	1	1	0	신라호텔	3	AF_BUILDING	2	447
심슨	PS_NAME	2	2	2	0	심슨	3	PS_NAME	2	17466
시청	LC_OTHERS	2	1	1	0	시청	3	LC_OTHERS	2	905
시티헌터	AFA_DOCUMENT	4	1	1	0	시티헌터	3	AFA_DOCUMENT	2	181
신디	PS_NAME	2	1	1	0	신디	3	PS_NAME	2	17466
썰전	AFA_VIDEO	2	3	3	0	썰전	3	AFA_VIDEO	1	2287
썸띵	PS_NAME	2	3	3	0	썸띵	3	PS_NAME	1	17466
쏘나타	AF_TRANSPORT	3	3	3	0	쏘나타	3	AF_TRANSPORT	1	1023
쏘우	PS_NAME	2	2	2	0	쏘우	3	PS_NAME	2	17466
쏘우	AFA_VIDEO	2	1	1	0	쏘우	3	AFA_VIDEO	2	2287
씨네21	OGG_MEDIA	4	3	2	1	씨네21	3	OGG_MEDIA	1	1194
아는 여자	AFA_VIDEO	5	3	3	0	아는 여자	3	AFA_VIDEO	1	2287
아리아나 그란데	PS_NAME	8	3	2	1	아리아나 그란데	3	PS_NAME	1	17466
아만다 바인즈	PS_NAME	7	3	0	3	아만다 바인즈	3	PS_NAME	1	17466
아메리카노	CV_DRINK	5	3	3	0	아메리카노	3	CV_DRINK	1	169
아이	CV_RELATION	2	2	1	1	아이	3	CV_RELATION	2	1679
아이	AFA_MUSIC	2	1	0	1	아이	3	AFA_MUSIC	2	180
아이스 버킷 챌린지	EV_OTHERS	10	3	2	1	아이스 버킷 챌린지	3	EV_OTHERS	1	826
아이스버그 스케이팅 팰리스	AF_BUILDING	14	3	1	2	아이스버그 스케이팅 팰리스	3	AF_BUILDING	1	447
아이스크림	CV_FOOD	5	3	3	0	아이스크림	3	CV_FOOD	1	360
아이치이	OGG_ECONOMY	4	2	1	1	아이치이	3	OGG_ECONOMY	2	1897
아이치이	TMI_SERVICE	4	1	0	1	아이치이	3	TMI_SERVICE	2	699
아이패드 미니	AFW_OTHER_PRODUCTS	7	3	3	0	아이패드 미니	3	AFW_OTHER_PRODUCTS	1	292
악어	AM_REPTILIA	2	2	1	1	악어	3	AM_REPTILIA	2	24
악어	AFA_VIDEO	2	1	1	0	악어	3	AFA_VIDEO	2	2287
안문숙	PS_NAME	3	3	2	1	안문숙	3	PS_NAME	1	17466
안보정책비서관	CV_POSITION	7	3	3	0	안보정책비서관	3	CV_POSITION	1	4290
안젤리나 졸리	PS_NAME	7	3	2	1	안젤리나 졸리	3	PS_NAME	1	17466
알렉산드리아	LCP_CITY	6	3	3	0	알렉산드리아	3	LCP_CITY	1	1262
아이패드2	AFW_OTHER_PRODUCTS	5	3	3	0	아이패드2	3	AFW_OTHER_PRODUCTS	1	292
아카데미상	CV_PRIZE	5	3	3	0	아카데미상	3	CV_PRIZE	1	175
알리바바	OGG_ECONOMY	4	3	3	0	알리바바	3	OGG_ECONOMY	1	1897
알카에다	OGG_MILITARY	4	3	3	0	알카에다	3	OGG_MILITARY	1	422
암스테르담	LCP_CAPITALCITY	5	3	1	2	암스테르담	3	LCP_CAPITALCITY	1	738
아귀레	PS_CHARACTER	3	3	3	0	아귀레	3	PS_CHARACTER	1	969
아반떼	AF_TRANSPORT	3	3	3	0	아반떼	3	AF_TRANSPORT	1	1023
아버님	CV_RELATION	3	3	2	1	아버님	3	CV_RELATION	1	1679
아소	PS_NAME	2	3	1	2	아소	3	PS_NAME	1	17466
아시안컵	EV_SPORTS	4	3	3	0	아시안컵	3	EV_SPORTS	1	720
아역배우	CV_POSITION	4	3	3	0	아역배우	3	CV_POSITION	1	4290
아웅산	PS_NAME	3	3	3	0	아웅산	3	PS_NAME	1	17466
아이워치	AFW_OTHER_PRODUCTS	4	3	3	0	아이워치	3	AFW_OTHER_PRODUCTS	1	292
아이폰5	AFW_OTHER_PRODUCTS	4	3	3	0	아이폰5	3	AFW_OTHER_PRODUCTS	1	292
안대인	PS_NAME	3	3	3	0	안대인	3	PS_NAME	1	17466
애리조나	OGG_SPORTS	4	1	1	0	애리조나	3	OGG_SPORTS	3	970
애리조나	LCP_PROVINCE	4	1	1	0	애리조나	3	LCP_PROVINCE	3	936
애리조나	EV_SPORTS	4	1	1	0	애리조나	3	EV_SPORTS	3	720
애슐리	OGG_FOOD	3	2	2	0	애슐리	3	OGG_FOOD	2	181
애슐리	PS_NAME	3	1	0	1	애슐리	3	PS_NAME	2	17466
애슐리 매디슨	PS_NAME	7	3	3	0	애슐리 매디슨	3	PS_NAME	1	17466
앤	PS_NAME	1	2	2	0	앤	3	PS_NAME	2	17466
앤	PS_CHARACTER	1	1	1	0	앤	3	PS_CHARACTER	2	969
앤 해서웨이	PS_NAME	6	3	2	1	앤 해서웨이	3	PS_NAME	1	17466
앤더슨 실바	PS_NAME	6	3	0	3	앤더슨 실바	3	PS_NAME	1	17466
애슐리 주드	PS_NAME	6	3	0	3	애슐리 주드	3	PS_NAME	1	17466
애플워치	AFW_OTHER_PRODUCTS	4	3	2	1	애플워치	3	AFW_OTHER_PRODUCTS	1	292
앨리스	PS_CHARACTER	3	3	1	2	앨리스	3	PS_CHARACTER	1	969
양구군	LCP_COUNTY	3	3	3	0	양구군	3	LCP_COUNTY	1	919
양복	CV_CLOTHING	2	3	2	1	양복	3	CV_CLOTHING	1	193
양자경	PS_NAME	3	3	0	3	양자경	3	PS_NAME	1	17466
양재동	LCP_COUNTY	3	3	1	2	양재동	3	LCP_COUNTY	1	919
양주	LCP_CITY	2	2	1	1	양주	3	LCP_CITY	2	1262
양주	CV_DRINK	2	1	1	0	양주	3	CV_DRINK	2	169
양평군	LCP_COUNTY	3	3	3	0	양평군	3	LCP_COUNTY	1	919
어린이날	DT_DAY	4	3	3	0	어린이날	3	DT_DAY	1	4356
어린이재활병원	OGG_MEDICINE	7	3	3	0	어린이재활병원	3	OGG_MEDICINE	1	143
어벤져스: 에이지 오브 울트론	AFA_VIDEO	16	3	2	1	어벤져스: 에이지 오브 울트론	3	AFA_VIDEO	1	2287
엄기준	PS_NAME	3	3	3	0	엄기준	3	PS_NAME	1	17466
엠마 왓슨	PS_NAME	5	3	3	0	엠마 왓슨	3	PS_NAME	1	17466
엠카운트다운	AFA_VIDEO	6	3	3	0	엠카운트다운	3	AFA_VIDEO	1	2287
에디터	CV_OCCUPATION	3	3	3	0	에디터	3	CV_OCCUPATION	1	3329
에딘 제코	PS_NAME	5	3	2	1	에딘 제코	3	PS_NAME	1	17466
에리카	PS_NAME	3	2	2	0	에리카	3	PS_NAME	2	17466
에리카	PS_CHARACTER	3	1	1	0	에리카	3	PS_CHARACTER	2	969
에어아시아	OGG_ECONOMY	5	3	3	0	에어아시아	3	OGG_ECONOMY	1	1897
에인절스	OGG_SPORTS	4	3	2	1	에인절스	3	OGG_SPORTS	1	970
에프엑스	PS_NAME	4	3	2	1	에프엑스	3	PS_NAME	1	17466
엘리아스	PS_CHARACTER	4	2	1	1	엘리아스	3	PS_CHARACTER	2	969
엘리아스	PS_NAME	4	1	1	0	엘리아스	3	PS_NAME	2	17466
엘리자벳	AFA_PERFORMANCE	4	2	2	0	엘리자벳	3	AFA_PERFORMANCE	2	27
엘리자벳	PS_CHARACTER	4	1	1	0	엘리자벳	3	PS_CHARACTER	2	969
엠마톰슨	PS_NAME	4	3	2	1	엠마톰슨	3	PS_NAME	1	17466
엥겔	PS_NAME	2	3	2	1	엥겔	3	PS_NAME	1	17466
여	PS_NAME	1	3	3	0	여	3	PS_NAME	1	17466
연걸	PS_NAME	2	3	2	1	연걸	3	PS_NAME	1	17466
연구위원	CV_POSITION	4	3	2	1	연구위원	3	CV_POSITION	1	4290
연방	OGG_LAW	2	1	1	0	연방	3	OGG_LAW	3	400
연방	CV_POSITION	2	1	1	0	연방	3	CV_POSITION	3	4290
연방	CV_OCCUPATION	2	1	1	0	연방	3	CV_OCCUPATION	3	3329
연희동	LCP_COUNTY	3	3	2	1	연희동	3	LCP_COUNTY	1	919
열	QT_OTHERS	1	2	2	0	열	3	QT_OTHERS	2	1946
열	TMM_DISEASE	1	1	1	0	열	3	TMM_DISEASE	2	341
염정아	PS_NAME	3	3	3	0	염정아	3	PS_NAME	1	17466
영등포	LCP_COUNTY	3	3	2	1	영등포	3	LCP_COUNTY	1	919
영변	LCP_COUNTY	2	3	2	1	영변	3	LCP_COUNTY	1	919
영사	CV_POSITION	2	3	2	1	영사	3	CV_POSITION	1	4290
영상 5도	QT_TEMPERATURE	5	3	3	0	영상 5도	3	QT_TEMPERATURE	1	178
영하 3도	QT_TEMPERATURE	5	3	3	0	영하 3도	3	QT_TEMPERATURE	1	178
영하 5도	QT_TEMPERATURE	5	3	3	0	영하 5도	3	QT_TEMPERATURE	1	178
영하 8도	QT_TEMPERATURE	5	3	3	0	영하 8도	3	QT_TEMPERATURE	1	178
영화진흥위원회	OGG_POLITICS	7	3	1	2	영화진흥위원회	3	OGG_POLITICS	1	4492
여교사	CV_OCCUPATION	3	3	2	1	여교사	3	CV_OCCUPATION	1	3329
여름방학	DT_DURATION	4	3	3	0	여름방학	3	DT_DURATION	1	1879
여섯 번째	QT_ORDER	5	3	1	2	여섯 번째	3	QT_ORDER	1	2633
여성가족부	OGG_POLITICS	5	3	2	1	여성가족부	3	OGG_POLITICS	1	4492
연고전	EV_SPORTS	3	3	3	0	연고전	3	EV_SPORTS	1	720
연구자	CV_OCCUPATION	3	3	2	1	연구자	3	CV_OCCUPATION	1	3329
연락관	CV_POSITION	3	3	2	1	연락관	3	CV_POSITION	1	4290
연주자	CV_OCCUPATION	3	3	3	0	연주자	3	CV_OCCUPATION	1	3329
영화평론가	CV_OCCUPATION	5	3	2	1	영화평론가	3	CV_OCCUPATION	1	3329
여수	LCP_CITY	2	3	2	1	여수	3	LCP_CITY	1	1262
여수시	LCP_CITY	3	2	1	1	여수시	3	LCP_CITY	2	1262
여주	LCP_CITY	2	3	2	1	여주	3	LCP_CITY	1	1262
영환	PS_NAME	2	2	2	0	영환	3	PS_NAME	2	17466
영환	AFA_VIDEO	2	1	1	0	영환	3	AFA_VIDEO	2	2287
여수시	OGG_POLITICS	3	1	1	0	여수시	3	OGG_POLITICS	2	4492
예루살렘	LCP_CITY	4	3	2	1	예루살렘	3	LCP_CITY	1	1262
예멘	LCP_COUNTRY	2	3	3	0	예멘	3	LCP_COUNTRY	1	3705
예슬	PS_NAME	2	3	3	0	예슬	3	PS_NAME	1	17466
오경	PS_NAME	2	3	3	0	오경	3	PS_NAME	1	17466
오나미	PS_NAME	3	3	3	0	오나미	3	PS_NAME	1	17466
오는 14일	DT_DAY	6	3	2	1	오는 14일	3	DT_DAY	1	4356
오는 16일	DT_DAY	6	3	1	2	오는 16일	3	DT_DAY	1	4356
오는 27일	DT_DAY	6	3	2	1	오는 27일	3	DT_DAY	1	4356
오는 29일	DT_DAY	6	3	3	0	오는 29일	3	DT_DAY	1	4356
오늘 뭐해	AFA_MUSIC	5	3	3	0	오늘 뭐해	3	AFA_MUSIC	1	180
오대규	PS_NAME	3	3	3	0	오대규	3	PS_NAME	1	17466
오로라	PS_NAME	3	3	3	0	오로라	3	PS_NAME	1	17466
오리	AM_BIRD	2	3	2	1	오리	3	AM_BIRD	1	19
오릭스 버펄로스	OGG_SPORTS	8	3	3	0	오릭스 버펄로스	3	OGG_SPORTS	1	970
오비맥주	OGG_FOOD	4	3	1	2	오비맥주	3	OGG_FOOD	1	181
오스카상	CV_PRIZE	4	3	3	0	오스카상	3	CV_PRIZE	1	175
오언조	PS_NAME	3	3	0	3	오언조	3	PS_NAME	1	17466
오전 8시 58분쯤	TI_OTHERS	10	3	2	1	오전 8시 58분쯤	3	TI_OTHERS	1	577
오전 8시30분	TI_OTHERS	8	3	3	0	오전 8시30분	3	TI_OTHERS	1	577
오지호	PS_NAME	3	3	2	1	오지호	3	PS_NAME	1	17466
오쿠니시	PS_NAME	4	3	2	1	오쿠니시	3	PS_NAME	1	17466
오페라의 유령	AFA_PERFORMANCE	7	3	2	1	오페라의 유령	3	AFA_PERFORMANCE	1	27
오후 10시께	TI_HOUR	7	3	2	1	오후 10시께	3	TI_HOUR	1	331
오후 11시 15분	TI_OTHERS	10	3	3	0	오후 11시 15분	3	TI_OTHERS	1	577
오후 1시 30분	TI_OTHERS	9	3	2	1	오후 1시 30분	3	TI_OTHERS	1	577
오후 1시부터	TI_OTHERS	7	2	2	0	오후 1시부터	3	TI_OTHERS	2	577
오후 1시부터	DT_DURATION	7	1	1	0	오후 1시부터	3	DT_DURATION	2	1879
오후 4시께	TI_HOUR	6	3	3	0	오후 4시께	3	TI_HOUR	1	331
오후 6시부터	TI_OTHERS	7	3	3	0	오후 6시부터	3	TI_OTHERS	1	577
오후 8시 30분	TI_OTHERS	9	3	1	2	오후 8시 30분	3	TI_OTHERS	1	577
오후 9시 35분께	TI_OTHERS	10	3	2	1	오후 9시 35분께	3	TI_OTHERS	1	577
옥스퍼드 대학	OGG_EDUCATION	7	3	3	0	옥스퍼드 대학	3	OGG_EDUCATION	1	428
옥한흠	PS_NAME	3	3	3	0	옥한흠	3	PS_NAME	1	17466
온두라스	OGG_SPORTS	4	2	2	0	온두라스	3	OGG_SPORTS	2	970
온두라스	LCP_COUNTRY	4	1	1	0	온두라스	3	LCP_COUNTRY	2	3705
올 가을	DT_SEASON	4	3	2	1	올 가을	3	DT_SEASON	1	83
올드보이	AFA_VIDEO	4	3	2	1	올드보이	3	AFA_VIDEO	1	2287
올해 6월	DT_OTHERS	5	3	2	1	올해 6월	3	DT_OTHERS	1	1712
오는 5월	DT_MONTH	5	3	2	1	오는 5월	3	DT_MONTH	1	438
오는 8월	DT_MONTH	5	3	2	1	오는 8월	3	DT_MONTH	1	438
올해 말	DT_YEAR	4	3	3	0	올해 말	3	DT_YEAR	1	1758
올해 하반기	DT_DURATION	6	2	2	0	올해 하반기	3	DT_DURATION	2	1879
올해 하반기	DT_OTHERS	6	1	1	0	올해 하반기	3	DT_OTHERS	2	1712
올해부터	DT_OTHERS	4	3	2	1	올해부터	3	DT_OTHERS	1	1712
와사비	CV_FOOD	3	3	3	0	와사비	3	CV_FOOD	1	360
와이프	CV_RELATION	3	3	2	1	와이프	3	CV_RELATION	1	1679
외교관	CV_OCCUPATION	3	3	3	0	외교관	3	CV_OCCUPATION	1	3329
외환위기	EV_OTHERS	4	2	2	0	외환위기	3	EV_OTHERS	2	826
외환위기	DT_OTHERS	4	1	0	1	외환위기	3	DT_OTHERS	2	1712
용산경찰서	OGG_POLITICS	5	3	2	1	용산경찰서	3	OGG_POLITICS	1	4492
요가	CV_SPORTS	2	2	2	0	요가	3	CV_SPORTS	2	233
요가	CV_OCCUPATION	2	1	1	0	요가	3	CV_OCCUPATION	2	3329
요리연구가	CV_OCCUPATION	5	3	2	1	요리연구가	3	CV_OCCUPATION	1	3329
용산참사	EV_OTHERS	4	3	1	2	용산참사	3	EV_OTHERS	1	826
용의자	AFA_VIDEO	3	3	3	0	용의자	3	AFA_VIDEO	1	2287
우디알렌	PS_NAME	4	3	1	2	우디알렌	3	PS_NAME	1	17466
우랄산맥	LCG_MOUNTAIN	4	3	3	0	우랄산맥	3	LCG_MOUNTAIN	1	76
우리 결혼했어요4	AFA_VIDEO	9	3	3	0	우리 결혼했어요4	3	AFA_VIDEO	1	2287
운널사	AF_CULTURAL_ASSET	3	2	2	0	운널사	3	AF_CULTURAL_ASSET	2	97
운널사	AFA_VIDEO	3	1	0	1	운널사	3	AFA_VIDEO	2	2287
운영위	OGG_POLITICS	3	3	3	0	운영위	3	OGG_POLITICS	1	4492
울산 남부경찰서	OGG_POLITICS	8	3	1	2	울산 남부경찰서	3	OGG_POLITICS	1	4492
울산지법	OGG_LAW	4	3	2	1	울산지법	3	OGG_LAW	1	400
우웨볼	PS_NAME	3	3	3	0	우웨볼	3	PS_NAME	1	17466
우주인	CV_OCCUPATION	3	3	2	1	우주인	3	CV_OCCUPATION	1	3329
우현	PS_NAME	2	3	2	1	우현	3	PS_NAME	1	17466
울진	LCP_COUNTY	2	3	3	0	울진	3	LCP_COUNTY	1	919
원내수석부대표	CV_POSITION	7	3	3	0	원내수석부대표	3	CV_POSITION	1	4290
원산	LCP_CITY	2	3	2	1	원산	3	LCP_CITY	1	1262
원영	PS_NAME	2	3	3	0	원영	3	PS_NAME	1	17466
원유	MT_CHEMICAL	2	3	1	2	원유	3	MT_CHEMICAL	1	114
원화	CV_CURRENCY	2	3	2	1	원화	3	CV_CURRENCY	1	23
월	DT_DAY	1	2	1	1	월	3	DT_DAY	2	4356
월	DT_MONTH	1	1	0	1	월	3	DT_MONTH	2	438
월드디제이페스티벌	EV_FESTIVAL	9	3	2	1	월드디제이페스티벌	3	EV_FESTIVAL	1	139
월트디즈니	OGG_ECONOMY	5	2	1	1	월트디즈니	3	OGG_ECONOMY	2	1897
월트디즈니	PS_NAME	5	1	1	0	월트디즈니	3	PS_NAME	2	17466
월화	DT_DAY	2	3	3	0	월화	3	DT_DAY	1	4356
웹툰작가	CV_OCCUPATION	4	3	3	0	웹툰작가	3	CV_OCCUPATION	1	3329
웨슬리	PS_NAME	3	2	2	0	웨슬리	3	PS_NAME	2	17466
웨슬리	PS_CHARACTER	3	1	1	0	웨슬리	3	PS_CHARACTER	2	969
윈도7	TMI_SW	3	3	3	0	윈도7	3	TMI_SW	1	69
위성	TMI_HW	2	3	3	0	위성	3	TMI_HW	1	733
유대인	CV_TRIBE	3	3	2	1	유대인	3	CV_TRIBE	1	214
유동근	PS_NAME	3	3	3	0	유동근	3	PS_NAME	1	17466
유람선	AF_TRANSPORT	3	3	2	1	유람선	3	AF_TRANSPORT	1	1023
유로존	LC_OTHERS	3	2	1	1	유로존	3	LC_OTHERS	2	905
유로존	OGG_POLITICS	3	1	1	0	유로존	3	OGG_POLITICS	2	4492
유모차	AF_TRANSPORT	3	3	2	1	유모차	3	AF_TRANSPORT	1	1023
유벤투스	OGG_SPORTS	4	3	3	0	유벤투스	3	OGG_SPORTS	1	970
윤제문	PS_NAME	3	3	2	1	윤제문	3	PS_NAME	1	17466
유사라	PS_CHARACTER	3	1	0	1	유사라	3	PS_CHARACTER	3	969
유사라	AFA_VIDEO	3	1	1	0	유사라	3	AFA_VIDEO	3	2287
유사라	PS_NAME	3	1	1	0	유사라	3	PS_NAME	3	17466
유시민	PS_NAME	3	3	3	0	유시민	3	PS_NAME	1	17466
유위강	PS_NAME	3	3	3	0	유위강	3	PS_NAME	1	17466
유일호	PS_NAME	3	3	3	0	유일호	3	PS_NAME	1	17466
유지안	PS_NAME	3	3	3	0	유지안	3	PS_NAME	1	17466
유채영	PS_NAME	3	3	2	1	유채영	3	PS_NAME	1	17466
유해정	PS_NAME	3	3	3	0	유해정	3	PS_NAME	1	17466
유호정	PS_NAME	3	3	3	0	유호정	3	PS_NAME	1	17466
육성재	PS_NAME	3	3	0	3	육성재	3	PS_NAME	1	17466
윤길자	PS_NAME	3	3	1	2	윤길자	3	PS_NAME	1	17466
윤병세	PS_NAME	3	3	1	2	윤병세	3	PS_NAME	1	17466
윤성환	PS_NAME	3	3	2	1	윤성환	3	PS_NAME	1	17466
은기	PS_NAME	2	3	3	0	은기	3	PS_NAME	1	17466
은밀하게 위대하게	AFA_VIDEO	9	3	3	0	은밀하게 위대하게	3	AFA_VIDEO	1	2287
은비	PS_NAME	2	3	2	1	은비	3	PS_NAME	1	17466
응급차	AF_TRANSPORT	3	3	3	0	응급차	3	AF_TRANSPORT	1	1023
의원직	CV_POSITION	3	3	2	1	의원직	3	CV_POSITION	1	4290
의협	OGG_MEDICINE	2	3	3	0	의협	3	OGG_MEDICINE	1	143
이계인	PS_NAME	3	3	3	0	이계인	3	PS_NAME	1	17466
이광범	PS_NAME	3	3	3	0	이광범	3	PS_NAME	1	17466
이기선	PS_NAME	3	3	3	0	이기선	3	PS_NAME	1	17466
이노근	PS_NAME	3	3	3	0	이노근	3	PS_NAME	1	17466
이대우	PS_NAME	3	3	1	2	이대우	3	PS_NAME	1	17466
이덕화	PS_NAME	3	3	3	0	이덕화	3	PS_NAME	1	17466
이데일리	OGG_MEDIA	4	2	2	0	이데일리	3	OGG_MEDIA	2	1194
이데일리	OGG_ECONOMY	4	1	1	0	이데일리	3	OGG_ECONOMY	2	1897
이동진	PS_NAME	3	3	2	1	이동진	3	PS_NAME	1	17466
이동흡	PS_NAME	3	3	2	1	이동흡	3	PS_NAME	1	17466
이번달	DT_MONTH	3	3	3	0	이번달	3	DT_MONTH	1	438
이범균	PS_NAME	3	3	3	0	이범균	3	PS_NAME	1	17466
이상돈	PS_NAME	3	3	2	1	이상돈	3	PS_NAME	1	17466
이선정	PS_NAME	3	3	3	0	이선정	3	PS_NAME	1	17466
이성경	PS_NAME	3	3	3	0	이성경	3	PS_NAME	1	17466
이승훈	PS_NAME	3	3	3	0	이승훈	3	PS_NAME	1	17466
이아현	PS_NAME	3	3	2	1	이아현	3	PS_NAME	1	17466
이어폰	TMI_HW	3	3	3	0	이어폰	3	TMI_HW	1	733
이영표	PS_NAME	3	3	3	0	이영표	3	PS_NAME	1	17466
이원형	PS_NAME	3	3	2	1	이원형	3	PS_NAME	1	17466
이자벨 아자니	PS_NAME	7	3	2	1	이자벨 아자니	3	PS_NAME	1	17466
이장호	PS_NAME	3	3	3	0	이장호	3	PS_NAME	1	17466
이정희	PS_NAME	3	3	3	0	이정희	3	PS_NAME	1	17466
이종격투기	CV_SPORTS	5	3	2	1	이종격투기	3	CV_SPORTS	1	233
이준익	PS_NAME	3	3	3	0	이준익	3	PS_NAME	1	17466
이지애	PS_NAME	3	3	3	0	이지애	3	PS_NAME	1	17466
이창동	PS_NAME	3	3	3	0	이창동	3	PS_NAME	1	17466
이청용	PS_NAME	3	3	3	0	이청용	3	PS_NAME	1	17466
이탈리아 영화	CV_ART	7	3	3	0	이탈리아 영화	3	CV_ART	1	674
이토 히로부미	PS_NAME	7	3	3	0	이토 히로부미	3	PS_NAME	1	17466
인권운동가	CV_OCCUPATION	5	3	2	1	인권운동가	3	CV_OCCUPATION	1	3329
인디아나존스	AFA_VIDEO	6	3	0	3	인디아나존스	3	AFA_VIDEO	1	2287
인디펜던트	OGG_MEDIA	5	3	1	2	인디펜던트	3	OGG_MEDIA	1	1194
인수위원	CV_POSITION	4	3	3	0	인수위원	3	CV_POSITION	1	4290
인수위원장	CV_POSITION	5	3	3	0	인수위원장	3	CV_POSITION	1	4290
인천시장	CV_POSITION	4	3	3	0	인천시장	3	CV_POSITION	1	4290
인천시청	OGG_SPORTS	4	3	2	1	인천시청	3	OGG_SPORTS	1	970
인천항	LC_OTHERS	3	2	2	0	인천항	3	LC_OTHERS	2	905
인천항	OGG_POLITICS	3	1	1	0	인천항	3	OGG_POLITICS	2	4492
인터파크	TMI_SERVICE	4	3	2	1	인터파크	3	TMI_SERVICE	1	699
일반전초	OGG_MILITARY	4	3	2	1	일반전초	3	OGG_MILITARY	1	422
일본드라마	CV_ART	5	3	2	1	일본드라마	3	CV_ART	1	674
이달 중순	DT_MONTH	5	3	3	0	이달 중순	3	DT_MONTH	1	438
이스트우드	PS_NAME	5	3	3	0	이스트우드	3	PS_NAME	1	17466
이자벨	PS_NAME	3	2	2	0	이자벨	3	PS_NAME	2	17466
이틀 만	DT_DURATION	4	3	2	1	이틀 만	3	DT_DURATION	1	1879
인스티즈	TMI_SERVICE	4	3	3	0	인스티즈	3	TMI_SERVICE	1	699
임시완	PS_NAME	3	3	3	0	임시완	3	PS_NAME	1	17466
임시정부	OGG_POLITICS	4	3	3	0	임시정부	3	OGG_POLITICS	1	4492
이남	TM_DIRECTION	2	3	2	1	이남	3	TM_DIRECTION	1	619
이닝	TM_SPORTS	2	3	2	1	이닝	3	TM_SPORTS	1	339
이신	PS_NAME	2	3	1	2	이신	3	PS_NAME	1	17466
이정미	PS_NAME	3	3	2	1	이정미	3	PS_NAME	1	17466
이현이	PS_NAME	3	3	3	0	이현이	3	PS_NAME	1	17466
이혜영	PS_NAME	3	3	3	0	이혜영	3	PS_NAME	1	17466
인대	TM_CELL_TISSUE_ORGAN	2	3	3	0	인대	3	TM_CELL_TISSUE_ORGAN	1	113
인셉션	AFA_VIDEO	3	3	3	0	인셉션	3	AFA_VIDEO	1	2287
임진강	PS_NAME	3	1	0	1	임진강	3	PS_NAME	3	17466
임진강	AFA_MUSIC	3	1	1	0	임진강	3	AFA_MUSIC	3	180
임진강	LCG_RIVER	3	1	1	0	임진강	3	LCG_RIVER	3	44
이자벨	PS_CHARACTER	3	1	1	0	이자벨	3	PS_CHARACTER	2	969
자기공명영상	TR_MEDICINE	6	3	3	0	자기공명영상	3	TR_MEDICINE	1	82
자유북한운동연합	OGG_OTHERS	8	3	3	0	자유북한운동연합	3	OGG_OTHERS	1	531
자유아시아방송	OGG_MEDIA	7	3	3	0	자유아시아방송	3	OGG_MEDIA	1	1194
작년 5월	DT_OTHERS	5	3	1	2	작년 5월	3	DT_OTHERS	1	1712
자정 이후	TI_OTHERS	5	3	3	0	자정 이후	3	TI_OTHERS	1	577
잡스	PS_NAME	2	3	3	0	잡스	3	PS_NAME	1	17466
장미인애	PS_NAME	4	3	3	0	장미인애	3	PS_NAME	1	17466
자영업자	CV_OCCUPATION	4	3	1	2	자영업자	3	CV_OCCUPATION	1	3329
자정까지	TI_OTHERS	4	3	1	2	자정까지	3	TI_OTHERS	1	577
장보리	PS_NAME	3	2	2	0	장보리	3	PS_NAME	2	17466
장보리	AFA_VIDEO	3	1	1	0	장보리	3	AFA_VIDEO	2	2287
장수원	PS_NAME	3	3	3	0	장수원	3	PS_NAME	1	17466
장재인	PS_NAME	3	3	3	0	장재인	3	PS_NAME	1	17466
장희빈	PS_NAME	3	3	1	2	장희빈	3	PS_NAME	1	17466
자그레브	LCP_CAPITALCITY	4	2	2	0	자그레브	3	LCP_CAPITALCITY	2	738
